t,r,u,x1,x2
74.15,60,46.0034813426388,59.745421138028,59.8178291472193
74.2,60,46.0035808939571,59.7455892327407,59.8178884314826
74.25,60,46.0036802733218,59.7457570759688,59.8179481777023
74.3,60,46.0037794771683,59.7459246693628,59.8180083837487
74.35,60,46.003878501992,59.746092014564,59.8180690474756
74.4,60,46.0039773443484,59.7462591132052,59.8181301667212
74.45,60,46.0040760008516,59.74642596691,59.8181917393083
74.5,60,46.0041744681754,59.7465925772936,59.8182537630447
74.55,60,46.0042727430511,59.746758945962,59.8183162357234
74.6,60,46.0043708222686,59.7469250745123,59.8183791551233
74.65,60,46.0044687026743,59.7470909645329,59.8184425190095
74.7,60,46.0045663811723,59.7472566176032,59.8185063251333
74.75,60,46.0046638547221,59.7474220352936,59.8185705712333
74.8,60,46.0047611203401,59.7475872191658,59.8186352550351
74.85,60,46.0048581750967,59.7477521707724,59.8187003742518
74.9,60,46.0049550161184,59.7479168916571,59.8187659265848
74.95,60,46.0050516405854,59.7480813833547,59.8188319097235
75,60,46.0051480457324,59.7482456473909,59.8188983213462
75.05,60,46.0052442288471,59.7484096852827,59.8189651591202
75.1,60,46.00534018727,59.7485734985379,59.8190324207019
75.15,60,46.0054359183942,59.7487370886554,59.8191001037378
75.2,60,46.0055314196652,59.7489004571254,59.8191682058643
75.25,60,46.0056266885798,59.7490636054286,59.819236724708
75.3,60,46.0057217226852,59.7492265350373,59.8193056578865
75.35,60,46.0058165195804,59.7493892474145,59.8193750030083
75.4,60,46.0059110769134,59.7495517440143,59.8194447576733
75.45,60,46.0060053923828,59.7497140262819,59.8195149194729
75.5,60,46.0060994637355,59.7498760956535,59.8195854859909
75.55,60,46.0061932887678,59.7500379535563,59.819656454803
75.6,60,46.0062868653234,59.7501996014086,59.8197278234777
75.65,60,46.0063801912952,59.7503610406197,59.8197995895765
75.7,60,46.0064732646222,59.7505222725901,59.819871750654
75.75,60,46.0065660832912,59.7506832987112,59.8199443042583
75.8,60,46.0066586453343,59.7508441203655,59.8200172479315
75.85,60,46.0067509488314,59.7510047389266,59.8200905792097
75.9,60,46.0068429919061,59.7511651557592,59.8201642956234
75.95,60,46.0069347727283,59.7513253722191,59.8202383946977
76,60,46.0070262895122,59.7514853896531,59.8203128739529
76.05,60,46.0071175405163,59.7516452093993,59.8203877309043
76.1,60,46.0072085240429,59.7518048327868,59.8204629630629
76.15,60,46.0072992384371,59.7519642611357,59.8205385679354
76.2,60,46.0073896820878,59.7521234957574,59.8206145430246
76.25,60,46.0074798534261,59.7522825379546,59.8206908858296
76.3,60,46.0075697509251,59.7524413890209,59.8207675938461
76.35,60,46.0076593730991,59.7526000502411,59.8208446645668
76.4,60,46.0077487185046,59.7527585228914,59.8209220954812
76.45,60,46.0078377857381,59.752916808239,59.8209998840764
76.5,60,46.0079265734363,59.7530749075424,59.821078027837
76.55,60,46.008015080277,59.7532328220515,59.8211565242455
76.6,60,46.008103304976,59.7533905530071,59.8212353707825
76.65,60,46.0081912462897,59.7535481016417,59.8213145649269
76.7,60,46.0082789030118,59.7537054691786,59.8213941041563
76.75,60,46.0083662739753,59.7538626568329,59.8214739859469
76.8,60,46.0084533580509,59.7540196658107,59.821554207774
76.85,60,46.0085401541468,59.7541764973095,59.8216347671124
76.9,60,46.0086266612076,59.7543331525182,59.821715661436
76.95,60,46.0087128782153,59.7544896326171,59.8217968882188
77,60,46.0087988041881,59.7546459387779,59.8218784449345
77.05,60,46.0088844381801,59.7548020721637,59.8219603290571
77.1,60,46.0089697792804,59.7549580339291,59.8220425380608
77.15,60,46.0090548266138,59.7551138252199,59.8221250694205
77.2,60,46.0091395793394,59.7552694471738,59.8222079206118
77.25,60,46.0092240366508,59.7554249009196,59.8222910891114
77.3,60,46.0093081977756,59.755580187578,59.8223745723971
77.35,60,46.0093920619751,59.755735308261,59.8224583679482
77.4,60,46.0094756285429,59.7558902640723,59.8225424732455
77.45,60,46.0095588968066,59.756045056107,59.8226268857715
77.5,60,46.0096418661254,59.7561996854522,59.8227116030109
77.55,60,46.0097245358905,59.7563541531862,59.8227966224504
77.6,60,46.0098069055255,59.7565084603793,59.8228819415791
77.65,60,46.0098889744844,59.7566626080935,59.8229675578886
77.7,60,46.0099707422526,59.7568165973822,59.8230534688732
77.75,60,46.0100522083459,59.7569704292908,59.8231396720302
77.8,60,46.0101333723108,59.7571241048566,59.8232261648599
77.85,60,46.010214233723,59.7572776251085,59.8233129448658
77.9,60,46.0102947921882,59.7574309910671,59.8234000095549
77.95,60,46.0103750473409,59.7575842037452,59.8234873564376
78,60,46.010454998844,59.7577372641472,59.8235749830283
78.05,60,46.0105346463892,59.7578901732696,59.8236628868451
78.1,60,46.0106139896973,59.7580429321007,59.8237510654102
78.15,60,46.0106930285146,59.7581955416209,59.8238395162502
78.2,60,46.010771762617,59.7583480028025,59.8239282368959
78.25,60,46.0108501918058,59.7585003166099,59.8240172248826
78.3,60,46.01092831591,59.7586524839994,59.8241064777504
78.35,60,46.0110061347847,59.7588045059195,59.8241959930443
78.4,60,46.0110836483107,59.758956383311,59.8242857683139
78.45,60,46.0111608563949,59.7591081171064,59.8243758011145
78.5,60,46.0112377589691,59.7592597082309,59.8244660890061
78.55,60,46.011314355991,59.7594111576014,59.8245566295545
78.6,60,46.0113906474417,59.7595624661274,59.8246474203307
78.65,60,46.0114666333277,59.7597136347105,59.8247384589118
78.7,60,46.0115423136791,59.7598646642447,59.8248297428803
78.75,60,46.0116176885501,59.7600155556163,59.8249212698249
78.8,60,46.0116927580184,59.7601663097039,59.8250130373401
78.85,60,46.0117675221838,59.7603169273785,59.8251050430268
78.9,60,46.0118419811698,59.7604674095036,59.8251972844922
78.95,60,46.0119161351224,59.7606177569352,59.8252897593498
79,60,46.0119899842095,59.7607679705216,59.8253824652197
79.05,60,46.0120635286211,59.7609180511038,59.8254753997288
79.1,60,46.0121367685679,59.7610679995153,59.8255685605105
79.15,60,46.012209704283,59.7612178165822,59.8256619452054
79.2,60,46.0122823360199,59.7613675031233,59.8257555514608
79.25,60,46.0123546640528,59.7615170599499,59.8258493769314
79.3,60,46.0124266886764,59.7616664878662,59.825943419279
79.35,60,46.0124984102056,59.7618157876688,59.8260376761726
79.4,60,46.0125698289739,59.7619649601474,59.8261321452887
79.45,60,46.012640945336,59.7621140060844,59.8262268243115
79.5,60,46.0127117596649,59.7622629262549,59.8263217109325
79.55,60,46.0127822723524,59.7624117214271,59.8264168028513
79.6,60,46.01285248381,59.7625603923618,59.8265120977749
79.65,60,46.0129223944659,59.7627089398129,59.8266075934185
79.7,60,46.0129920047672,59.7628573645274,59.8267032875051
79.75,60,46.0130613151792,59.7630056672451,59.8267991777661
79.8,60,46.0131303261847,59.7631538486989,59.8268952619407
79.85,60,46.0131990382825,59.7633019096147,59.8269915377765
79.9,60,46.0132674519899,59.7634498507117,59.8270880030296
79.95,60,46.0133355678405,59.7635976727022,59.8271846554642
80,60,46.0134033863836,59.7637453762914,59.8272814928533
80.05,60,46.0134709081856,59.7638929621782,59.8273785129784
80.1,60,46.0135381338285,59.7640404310543,59.8274757136295
80.15,60,46.0136050639097,59.764187783605,59.8275730926055
80.2,60,46.0136716990423,59.7643350205086,59.827670647714
80.25,60,46.0137380398551,59.7644821424372,59.8277683767716
80.3,60,46.0138040869906,59.764629150056,59.8278662776037
80.35,60,46.0138698411069,59.7647760440237,59.8279643480449
80.4,60,46.0139353028763,59.7649228249924,59.8280625859386
80.45,60,46.014000472985,59.7650694936077,59.8281609891376
80.5,60,46.0140653521336,59.7652160505091,59.8282595555037
80.55,60,46.0141299410357,59.7653624963291,59.8283582829081
80.6,60,46.0141942404193,59.7655088316942,59.8284571692314
80.65,60,46.014258251024,59.7656550572246,59.8285562123633
80.7,60,46.0143219736043,59.7658011735339,59.8286554102032
80.75,60,46.0143854089262,59.7659471812296,59.82875476066
80.8,60,46.0144485577682,59.7660930809129,59.8288542616518
80.85,60,46.014511420922,59.7662388731789,59.8289539111068
